trip_id,driver_id,customer_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,city,distance_km,duration_minutes,vehicle_type,fare_amount,tip_amount,surge_multiplier,payment_type,status,hour_of_day,day_of_week,month_name,month_num,year,is_weekend,time_of_day
T007983,D0170,C01005,2024-03-19 11:42:25,2024-03-19 12:08:31,L009,L012,Los Angeles,13.16,26.1,SUV,30.32,0,1.0,Card,Completed,11,Tuesday,March,3,2024,No,Morning
T007984,D0263,C02000,2024-03-11 18:58:32,2024-03-11 19:21:44,L013,L008,Los Angeles,6.91,23.2,Economy,10.79,0.57,1.0,Corporate,Completed,18,Monday,March,3,2024,No,Evening
T007985,D0337,C00227,2024-03-10 05:57:54,2024-03-10 06:02:54,L013,L008,Los Angeles,3.9,5.0,Bike,3.34,0.78,1.0,Card,Completed,5,Sunday,March,3,2024,Yes,Night
T007986,D0177,C00620,2023-08-02 20:54:53,2023-08-02 21:27:05,L005,L004,New York,15.03,32.2,SUV,34.06,7.83,1.0,Card,Completed,20,Wednesday,August,8,2023,No,Evening
T007987,D0209,C02540,2024-11-06 18:07:41,2024-11-06 18:42:29,L017,L016,Chicago,11.63,34.8,SUV,27.26,6.32,1.0,Card,Completed,18,Wednesday,November,11,2024,No,Evening
T007988,D0143,C00330,2023-04-12 08:01:06,2023-04-12 08:46:30,L031,L030,Phoenix,14.7,45.4,SUV,40.08,0,1.2,Corporate,Completed,8,Wednesday,April,4,2023,No,Morning
T007989,D0392,C01135,2024-11-18 08:14:22,2024-11-18 08:51:40,L002,L004,New York,11.71,37.3,XL,24.58,0,1.0,Wallet,Completed,8,Monday,November,11,2024,No,Morning
T007990,D0220,C01006,2023-11-24 17:58:45,2023-11-24 18:17:03,L005,L007,New York,0,0,Economy,0,0,0,Card,Cancelled,17,Friday,November,11,2023,No,Evening
T007991,D0323,C01214,2024-09-06 20:05:35,2024-09-06 20:45:41,L010,L011,Los Angeles,20.29,40.1,XL,40.02,6.86,1.0,Card,Completed,20,Friday,September,9,2024,No,Evening
T007992,D0472,C02425,2024-01-29 09:08:18,2024-01-29 09:29:06,L003,L006,New York,6.23,20.8,Economy,14.96,1.68,1.5,Wallet,Completed,9,Monday,January,1,2024,No,Morning
T007993,D0046,C01963,2024-08-03 20:20:42,2024-08-03 20:28:30,L007,L004,New York,4.53,7.8,Economy,7.94,0.83,1.0,Card,Completed,20,Saturday,August,8,2024,Yes,Evening
T007994,D0138,C01748,2024-11-11 20:24:15,2024-11-11 21:03:21,L020,L025,Houston,18.95,39.1,XL,37.61,4.14,1.0,Card,Completed,20,Monday,November,11,2024,No,Evening
T007995,D0497,C02663,2023-07-06 14:13:30,2023-07-06 14:50:06,L024,L021,Houston,18.37,36.6,XL,36.57,5.46,1.0,Card,Completed,14,Thursday,July,7,2023,No,Afternoon
T007996,D0261,C01172,2023-09-28 08:51:46,2023-09-28 09:35:46,L005,L001,New York,14.3,44.0,Premium,40.75,0,1.0,Cash,Completed,8,Thursday,September,9,2023,No,Morning
T007997,D0060,C01204,2024-02-28 21:13:08,2024-02-28 21:31:38,L029,L031,Phoenix,8.77,18.5,Economy,13.02,0,1.0,Cash,Completed,21,Wednesday,February,2,2024,No,Night
T007998,D0124,C01692,2023-01-17 17:25:36,2023-01-17 18:04:30,L014,L015,Chicago,12.73,38.9,Premium,55.24,13.25,1.5,Card,Completed,17,Tuesday,January,1,2023,No,Evening
T007999,D0156,C02358,2023-07-11 19:37:24,2023-07-11 20:05:36,L021,L022,Houston,8.32,28.2,Economy,12.48,1.45,1.0,Wallet,Completed,19,Tuesday,July,7,2023,No,Evening
T008000,D0164,C02761,2023-02-13 01:49:22,2023-02-13 02:07:46,L018,L014,Chicago,8.63,18.4,SUV,21.26,0,1.0,Wallet,Completed,1,Monday,February,2,2023,No,Night
T008001,D0091,C01966,2023-03-09 19:58:49,2023-03-09 20:43:37,L020,L024,Houston,14.59,44.8,XL,59.52,10.38,2.0,Card,Completed,19,Thursday,March,3,2023,No,Evening
T008002,D0066,C01160,2024-07-02 09:19:05,2024-07-02 09:48:59,L022,L024,Houston,0,0,Premium,0,0,0,Cash,Cancelled,9,Tuesday,July,7,2024,No,Morning
T008003,D0282,C00063,2023-10-10 18:53:05,2023-10-10 19:04:29,L002,L006,New York,4.58,11.4,Economy,14.39,1.88,1.8,Corporate,Completed,18,Tuesday,October,10,2023,No,Evening
T008004,D0269,C00138,2023-02-12 19:56:46,2023-02-12 20:53:04,L024,L023,Houston,17.25,56.3,Premium,96.25,6.66,2.0,Wallet,Completed,19,Sunday,February,2,2023,Yes,Evening
T008005,D0260,C01847,2024-03-11 18:32:35,2024-03-11 18:51:41,L016,L019,Chicago,6.32,19.1,Economy,10.08,0,1.0,Card,Completed,18,Monday,March,3,2024,No,Evening
T008006,D0255,C02979,2024-03-29 17:35:31,2024-03-29 18:48:01,L024,L022,Houston,23.11,72.5,SUV,60.26,10.61,1.2,Card,Completed,17,Friday,March,3,2024,No,Evening
T008007,D0109,C00797,2023-05-18 09:50:00,2023-05-18 10:32:00,L007,L002,New York,14.55,42.0,Economy,23.95,0,1.2,Cash,Completed,9,Thursday,May,5,2023,No,Morning
T008008,D0086,C00674,2024-04-23 18:40:56,2024-04-23 19:08:02,L012,L010,Los Angeles,9.83,27.1,SUV,28.39,0,1.2,Cash,Completed,18,Tuesday,April,4,2024,No,Evening
T008009,D0251,C01513,2023-02-24 19:51:44,2023-02-24 20:25:56,L008,L012,Los Angeles,10.92,34.2,SUV,31.01,0,1.2,Cash,Completed,19,Friday,February,2,2023,No,Evening
T008010,D0190,C00517,2024-12-10 09:32:42,2024-12-10 09:50:00,L010,L013,Los Angeles,4.95,17.3,Economy,8.44,0.66,1.0,Card,Completed,9,Tuesday,December,12,2024,No,Morning
T008011,D0412,C00585,2023-02-19 06:57:03,2023-02-19 07:14:09,L005,L001,New York,7.59,17.1,Economy,11.61,0,1.0,Card,Completed,6,Sunday,February,2,2023,Yes,Morning
T008012,D0364,C00224,2024-03-26 20:14:01,2024-03-26 20:42:43,L014,L019,Chicago,0,0,Premium,0,0,0,Card,Cancelled,20,Tuesday,March,3,2024,No,Evening
T008013,D0324,C00505,2023-12-22 06:42:07,2023-12-22 06:46:19,L031,L027,Phoenix,0.74,4.2,Bike,1.44,0,1.0,Card,Completed,6,Friday,December,12,2023,No,Morning
T008014,D0454,C01654,2023-07-13 08:16:19,2023-07-13 08:39:19,L005,L004,New York,7.91,23.0,Economy,11.99,0.83,1.0,Wallet,Completed,8,Thursday,July,7,2023,No,Morning
T008015,D0033,C01458,2024-07-10 03:16:59,2024-07-10 03:32:29,L006,L001,New York,4.76,15.5,Bike,3.86,0.78,1.0,Card,Completed,3,Wednesday,July,7,2024,No,Night
T008016,D0204,C01075,2023-07-09 16:45:48,2023-07-09 17:12:12,L029,L028,Phoenix,12.97,26.4,Premium,37.43,0,1.0,Cash,Completed,16,Sunday,July,7,2023,Yes,Afternoon
T008017,D0052,C02404,2023-02-25 09:47:38,2023-02-25 10:23:08,L010,L012,Los Angeles,0,0,SUV,0,0,0,Wallet,Cancelled,9,Saturday,February,2,2023,Yes,Morning
T008018,D0134,C02588,2023-07-12 17:20:06,2023-07-12 17:41:48,L025,L020,Houston,7.52,21.7,Premium,23.8,1.73,1.0,Card,Completed,17,Wednesday,July,7,2023,No,Evening
T008019,D0331,C02127,2024-10-25 10:11:09,2024-10-25 10:47:57,L008,L011,Los Angeles,18.65,36.8,XL,37.07,6.07,1.0,Card,Completed,10,Friday,October,10,2024,No,Morning
T008020,D0094,C02372,2023-02-25 17:55:15,2023-02-25 18:47:57,L031,L030,Phoenix,19.2,52.7,XL,38.06,6.37,1.0,Corporate,Completed,17,Saturday,February,2,2023,Yes,Evening
T008021,D0445,C02874,2023-02-16 08:50:52,2023-02-16 09:25:22,L015,L017,Chicago,11.53,34.5,Premium,60.89,8.18,1.8,Wallet,Completed,8,Thursday,February,2,2023,No,Morning
T008022,D0182,C01743,2024-04-27 22:27:05,2024-04-27 22:47:17,L031,L028,Phoenix,9.92,20.2,Economy,14.4,0,1.0,Card,Completed,22,Saturday,April,4,2024,Yes,Night
T008023,D0018,C00985,2023-10-24 17:42:38,2023-10-24 18:02:20,L019,L018,Chicago,6.61,19.7,Economy,10.43,1.4,1.0,Card,Completed,17,Tuesday,October,10,2023,No,Evening
T008024,D0432,C01915,2023-09-14 19:09:40,2023-09-14 19:30:40,L006,L002,New York,6.09,21.0,Economy,11.77,1.37,1.2,Card,Completed,19,Thursday,September,9,2023,No,Evening
T008025,D0277,C01729,2023-11-06 11:50:44,2023-11-06 12:02:14,L009,L008,Los Angeles,6.34,11.5,SUV,16.68,2.25,1.0,Card,Completed,11,Monday,November,11,2023,No,Morning
T008026,D0188,C01014,2024-12-09 16:14:02,2024-12-09 16:47:14,L014,L015,Chicago,16.44,33.2,SUV,36.88,0,1.0,Cash,Completed,16,Monday,December,12,2024,No,Afternoon
T008027,D0393,C00202,2023-05-15 08:55:41,2023-05-15 09:16:17,L020,L022,Houston,7.81,20.6,Premium,36.79,0,1.5,Card,Completed,8,Monday,May,5,2023,No,Morning
T008028,D0293,C01221,2024-10-29 08:50:34,2024-10-29 09:55:58,L005,L007,New York,20.67,65.4,XL,61.06,0,1.5,Cash,Completed,8,Tuesday,October,10,2024,No,Morning
T008029,D0450,C02586,2024-02-16 18:02:31,2024-02-16 18:48:07,L022,L020,Houston,15.2,45.6,XL,30.86,4.0,1.0,Wallet,Completed,18,Friday,February,2,2024,No,Evening
T008030,D0386,C01617,2024-11-27 16:08:41,2024-11-27 16:43:23,L012,L008,Los Angeles,17.73,34.7,SUV,39.46,0,1.0,Cash,Completed,16,Wednesday,November,11,2024,No,Afternoon
T008031,D0219,C02384,2024-01-24 11:08:14,2024-01-24 11:39:14,L008,L011,Los Angeles,15.23,31.0,Premium,43.08,0,1.0,Wallet,Completed,11,Wednesday,January,1,2024,No,Morning
T008032,D0077,C01847,2023-06-21 08:09:54,2023-06-21 08:23:36,L005,L003,New York,4.15,13.7,Bike,5.24,0.39,1.5,Wallet,Completed,8,Wednesday,June,6,2023,No,Morning
T008033,D0243,C02101,2023-05-24 20:56:40,2023-05-24 21:16:34,L030,L028,Phoenix,7.5,19.9,Premium,23.75,5.5,1.0,Card,Completed,20,Wednesday,May,5,2023,No,Evening
T008034,D0319,C01255,2024-08-01 17:15:31,2024-08-01 17:56:25,L023,L022,Houston,14.09,40.9,Premium,60.34,8.49,1.5,Card,Completed,17,Thursday,August,8,2024,No,Evening
T008035,D0459,C02043,2023-11-13 09:13:38,2023-11-13 09:57:26,L001,L003,New York,15.0,43.8,XL,45.75,0,1.5,Wallet,Completed,9,Monday,November,11,2023,No,Morning
T008036,D0007,C02394,2024-12-13 18:33:48,2024-12-13 19:38:00,L020,L023,Houston,21.98,64.2,XL,43.06,5.23,1.0,Wallet,Completed,18,Friday,December,12,2024,No,Evening
T008037,D0065,C00417,2023-11-09 15:49:12,2023-11-09 16:00:24,L026,L029,Phoenix,0,0,Premium,0,0,0,Cash,Cancelled,15,Thursday,November,11,2023,No,Afternoon
T008038,D0243,C02952,2023-09-26 20:13:04,2023-09-26 20:40:16,L027,L026,Phoenix,14.58,27.2,Premium,41.45,0,1.0,Card,Completed,20,Tuesday,September,9,2023,No,Evening
T008039,D0421,C01138,2023-09-23 15:18:56,2023-09-23 15:41:14,L008,L012,Los Angeles,11.34,22.3,Premium,33.35,0,1.0,Corporate,Completed,15,Saturday,September,9,2023,Yes,Afternoon
T008040,D0364,C00799,2023-03-22 12:40:50,2023-03-22 13:02:38,L018,L014,Chicago,12.24,21.8,Premium,35.6,0,1.0,Card,Completed,12,Wednesday,March,3,2023,No,Afternoon
T008041,D0419,C02398,2024-07-28 14:55:35,2024-07-28 15:24:35,L007,L006,New York,14.31,29.0,SUV,32.62,4.68,1.0,Card,Completed,14,Sunday,July,7,2024,Yes,Afternoon
T008042,D0416,C01100,2023-04-13 19:08:50,2023-04-13 20:13:02,L012,L008,Los Angeles,20.32,64.2,Premium,55.8,0,1.0,Cash,Completed,19,Thursday,April,4,2023,No,Evening
T008043,D0136,C02201,2024-09-20 20:17:26,2024-09-20 20:53:20,L007,L006,New York,18.32,35.9,XL,36.48,7.26,1.0,Card,Completed,20,Friday,September,9,2024,No,Evening
T008044,D0477,C02791,2023-12-25 09:08:08,2023-12-25 09:24:32,L009,L011,Los Angeles,5.07,16.4,Economy,17.17,0,2.0,Card,Completed,9,Monday,December,12,2023,No,Morning
T008045,D0188,C01050,2023-06-07 15:54:26,2023-06-07 16:25:44,L019,L015,Chicago,17.07,31.3,SUV,38.14,0,1.0,Cash,Completed,15,Wednesday,June,6,2023,No,Afternoon
T008046,D0019,C01624,2024-03-20 18:40:59,2024-03-20 19:20:17,L022,L025,Houston,13.62,39.3,Premium,46.86,2.95,1.2,Card,Completed,18,Wednesday,March,3,2024,No,Evening
T008047,D0245,C00048,2023-01-05 12:03:04,2023-01-05 12:28:22,L029,L026,Phoenix,14.73,25.3,SUV,33.46,4.25,1.0,Card,Completed,12,Thursday,January,1,2023,No,Afternoon
T008048,D0133,C02251,2023-12-22 15:20:31,2023-12-22 15:30:37,L011,L013,Los Angeles,6.37,10.1,Economy,10.14,1.76,1.0,Card,Completed,15,Friday,December,12,2023,No,Afternoon
T008049,D0219,C02559,2024-09-11 19:50:24,2024-09-11 20:19:06,L012,L008,Los Angeles,9.7,28.7,Premium,29.25,6.39,1.0,Card,Completed,19,Wednesday,September,9,2024,No,Evening
T008050,D0267,C01009,2024-08-27 10:20:18,2024-08-27 10:35:12,L020,L025,Houston,7.9,14.9,Economy,11.98,0,1.0,Card,Completed,10,Tuesday,August,8,2024,No,Morning
T008051,D0251,C02552,2023-06-16 18:38:21,2023-06-16 19:24:27,L012,L010,Los Angeles,14.29,46.1,SUV,32.58,3.29,1.0,Card,Completed,18,Friday,June,6,2023,No,Evening
T008052,D0228,C01009,2024-06-04 08:58:56,2024-06-04 09:22:32,L030,L027,Phoenix,8.44,23.6,Economy,15.15,1.11,1.2,Wallet,Completed,8,Tuesday,June,6,2024,No,Morning
T008053,D0159,C02035,2024-01-16 21:31:01,2024-01-16 21:33:01,L008,L009,Los Angeles,0.5,2,Bike,1.3,0,1.0,Cash,Completed,21,Tuesday,January,1,2024,No,Night
T008054,D0362,C00559,2024-06-20 20:05:45,2024-06-20 20:35:51,L028,L030,Phoenix,12.8,30.1,Economy,17.86,1.26,1.0,Wallet,Completed,20,Thursday,June,6,2024,No,Evening
T008055,D0463,C01578,2023-08-06 00:41:26,2023-08-06 01:02:26,L027,L031,Phoenix,11.47,21.0,Premium,33.67,4.73,1.0,Wallet,Completed,0,Sunday,August,8,2023,Yes,Night
T008056,D0197,C01156,2024-07-31 21:44:04,2024-07-31 22:04:58,L027,L029,Phoenix,10.65,20.9,Premium,31.62,0,1.0,Card,Completed,21,Wednesday,July,7,2024,No,Night
T008057,D0343,C02734,2024-02-12 12:50:04,2024-02-12 13:18:34,L018,L017,Chicago,12.76,28.5,SUV,29.52,6.27,1.0,Card,Completed,12,Monday,February,2,2024,No,Afternoon
T008058,D0365,C01535,2024-10-22 17:31:25,2024-10-22 18:28:55,L003,L005,New York,19.41,57.5,Premium,107.05,0,2.0,Cash,Completed,17,Tuesday,October,10,2024,No,Evening
T008059,D0143,C01294,2023-07-11 10:06:46,2023-07-11 10:40:28,L028,L026,Phoenix,16.96,33.7,SUV,37.92,0,1.0,Corporate,Completed,10,Tuesday,July,7,2023,No,Morning
T008060,D0195,C00479,2023-07-07 12:08:13,2023-07-07 12:19:55,L024,L022,Houston,6.56,11.7,Economy,10.37,2.4,1.0,Wallet,Completed,12,Friday,July,7,2023,No,Afternoon
T008061,D0047,C01350,2024-04-02 18:47:53,2024-04-02 19:38:41,L010,L013,Los Angeles,16.32,50.8,Premium,54.96,9.49,1.2,Card,Completed,18,Tuesday,April,4,2024,No,Evening
T008062,D0332,C01769,2024-12-03 20:20:23,2024-12-03 20:33:59,L021,L025,Houston,6.23,13.6,Economy,9.98,0,1.0,Card,Completed,20,Tuesday,December,12,2024,No,Evening
T008063,D0033,C01480,2023-10-14 14:24:52,2023-10-14 14:34:04,L006,L004,New York,3.65,9.2,Bike,3.19,0,1.0,Wallet,Completed,14,Saturday,October,10,2023,Yes,Afternoon
T008064,D0342,C02060,2024-04-07 05:28:10,2024-04-07 05:47:52,L002,L003,New York,8.45,19.7,Economy,12.64,2.9,1.0,Wallet,Completed,5,Sunday,April,4,2024,Yes,Night
T008065,D0334,C02845,2023-04-11 18:01:33,2023-04-11 18:50:33,L021,L023,Houston,16.33,49.0,XL,32.89,0,1.0,Cash,Completed,18,Tuesday,April,4,2023,No,Evening
T008066,D0446,C01206,2023-08-23 05:14:09,2023-08-23 05:52:33,L031,L030,Phoenix,0,0,SUV,0,0,0,Cash,Cancelled,5,Wednesday,August,8,2023,No,Night
T008067,D0229,C01676,2024-01-12 20:38:39,2024-01-12 20:59:39,L016,L014,Chicago,9.53,21.0,Premium,28.82,5.31,1.0,Card,Completed,20,Friday,January,1,2024,No,Evening
T008068,D0109,C00778,2024-04-19 18:12:59,2024-04-19 18:34:05,L002,L001,New York,6.94,21.1,Economy,10.83,1.55,1.0,Card,Completed,18,Friday,April,4,2024,No,Evening
T008069,D0134,C02595,2023-01-27 19:00:29,2023-01-27 19:29:23,L023,L024,Houston,0,0,Premium,0,0,0,Card,Cancelled,19,Friday,January,1,2023,No,Evening
T008070,D0410,C00613,2024-12-07 20:19:38,2024-12-07 20:22:32,L009,L013,Los Angeles,3.42,2.9,Bike,3.05,0.59,1.0,Wallet,Completed,20,Saturday,December,12,2024,Yes,Evening
T008071,D0500,C02937,2023-06-01 19:26:31,2023-06-01 20:04:13,L020,L025,Houston,12.28,37.7,Premium,35.7,2.71,1.0,Corporate,Completed,19,Thursday,June,6,2023,No,Evening
T008072,D0352,C01021,2024-09-07 19:46:50,2024-09-07 20:27:44,L031,L027,Phoenix,13.56,40.9,SUV,46.68,10.84,1.5,Wallet,Completed,19,Saturday,September,9,2024,Yes,Evening
T008073,D0437,C02532,2024-12-12 09:59:16,2024-12-12 10:34:46,L016,L018,Chicago,11.2,35.5,SUV,26.4,0,1.0,Corporate,Completed,9,Thursday,December,12,2024,No,Morning
T008074,D0149,C00814,2024-01-29 11:49:55,2024-01-29 12:17:37,L009,L010,Los Angeles,12.0,27.7,Premium,35.0,3.93,1.0,Card,Completed,11,Monday,January,1,2024,No,Morning
T008075,D0328,C01552,2023-04-09 15:29:41,2023-04-09 15:51:23,L025,L021,Houston,11.45,21.7,Premium,33.62,0,1.0,Cash,Completed,15,Sunday,April,4,2023,Yes,Afternoon
T008076,D0142,C02980,2023-06-02 08:24:16,2023-06-02 08:57:28,L008,L010,Los Angeles,11.9,33.2,Premium,41.7,7.18,1.2,Wallet,Completed,8,Friday,June,6,2023,No,Morning
T008077,D0398,C00043,2024-01-14 10:49:43,2024-01-14 11:23:55,L001,L007,New York,14.63,34.2,XL,29.83,3.71,1.0,Card,Completed,10,Sunday,January,1,2024,Yes,Morning
T008078,D0371,C01204,2023-12-01 08:30:52,2023-12-01 09:17:34,L025,L020,Houston,15.45,46.7,SUV,41.88,0,1.2,Cash,Completed,8,Friday,December,12,2023,No,Morning
T008079,D0240,C01492,2024-01-27 19:57:18,2024-01-27 20:26:54,L004,L005,New York,9.29,29.6,Economy,20.47,0,1.5,Wallet,Completed,19,Saturday,January,1,2024,Yes,Evening
T008080,D0386,C01005,2023-01-21 14:14:44,2023-01-21 14:39:56,L013,L008,Los Angeles,12.68,25.2,SUV,29.36,0,1.0,Cash,Completed,14,Saturday,January,1,2023,Yes,Afternoon
T008081,D0064,C02183,2023-04-10 12:35:05,2023-04-10 13:05:17,L021,L025,Houston,15.88,30.2,Premium,44.7,0,1.0,Card,Completed,12,Monday,April,4,2023,No,Afternoon
T008082,D0441,C00496,2023-09-12 07:35:58,2023-09-12 08:01:34,L009,L010,Los Angeles,8.93,25.6,Economy,19.82,2.02,1.5,Wallet,Completed,7,Tuesday,September,9,2023,No,Morning
T008083,D0243,C02456,2023-06-21 21:06:52,2023-06-21 21:31:46,L027,L029,Phoenix,0,0,Premium,0,0,0,Card,Cancelled,21,Wednesday,June,6,2023,No,Night
T008084,D0273,C01854,2024-12-07 08:42:05,2024-12-07 09:40:59,L014,L015,Chicago,19.12,58.9,XL,68.25,0,1.8,Cash,Completed,8,Saturday,December,12,2024,Yes,Morning
T008085,D0426,C00421,2023-08-14 20:34:17,2023-08-14 20:56:17,L025,L022,Houston,10.03,22.0,Premium,30.07,3.8,1.0,Card,Completed,20,Monday,August,8,2023,No,Evening
T008086,D0071,C00582,2024-10-23 01:12:12,2024-10-23 01:47:18,L030,L031,Phoenix,0,0,Premium,0,0,0,Cash,Cancelled,1,Wednesday,October,10,2024,No,Night
T008087,D0331,C01528,2024-11-03 17:33:46,2024-11-03 18:26:16,L011,L009,Los Angeles,17.2,52.5,XL,62.03,0,1.8,Cash,Completed,17,Sunday,November,11,2024,Yes,Evening
T008088,D0480,C00475,2024-05-09 22:03:10,2024-05-09 22:31:28,L020,L022,Houston,13.52,28.3,Premium,38.8,0,1.0,Cash,Completed,22,Thursday,May,5,2024,No,Night
T008089,D0116,C00924,2024-10-09 21:06:52,2024-10-09 21:46:16,L024,L025,Houston,19.3,39.4,SUV,42.6,0,1.0,Card,Completed,21,Wednesday,October,10,2024,No,Night
T008090,D0236,C00573,2024-05-24 19:26:59,2024-05-24 19:48:23,L019,L016,Chicago,6.82,21.4,Economy,21.37,1.69,2.0,Card,Completed,19,Friday,May,5,2024,No,Evening
T008091,D0232,C02079,2024-10-03 18:13:31,2024-10-03 18:42:19,L006,L007,New York,9.52,28.8,Economy,13.92,0,1.0,Wallet,Completed,18,Thursday,October,10,2024,No,Evening
T008092,D0468,C02023,2023-10-01 19:23:15,2023-10-01 19:51:09,L016,L017,Chicago,9.5,27.9,Economy,20.85,3.2,1.5,Wallet,Completed,19,Sunday,October,10,2023,Yes,Evening
T008093,D0004,C02273,2023-11-01 08:51:35,2023-11-01 09:28:05,L018,L015,Chicago,11.61,36.5,SUV,32.66,0,1.2,Wallet,Completed,8,Wednesday,November,11,2023,No,Morning
T008094,D0102,C02114,2023-03-15 18:33:00,2023-03-15 19:15:06,L027,L028,Phoenix,13.88,42.1,Economy,19.16,0,1.0,Wallet,Completed,18,Wednesday,March,3,2023,No,Evening
T008095,D0009,C01445,2023-07-07 18:05:05,2023-07-07 18:27:53,L001,L003,New York,6.82,22.8,Economy,10.68,0.7,1.0,Card,Completed,18,Friday,July,7,2023,No,Evening
T008096,D0047,C01974,2024-08-19 16:03:40,2024-08-19 16:15:10,L010,L012,Los Angeles,5.34,11.5,Premium,18.35,1.74,1.0,Card,Completed,16,Monday,August,8,2024,No,Afternoon
T008097,D0248,C02746,2024-01-18 12:59:22,2024-01-18 13:30:58,L009,L010,Los Angeles,0,0,SUV,0,0,0,Card,Cancelled,12,Thursday,January,1,2024,No,Afternoon
T008098,D0445,C01693,2023-09-28 18:26:11,2023-09-28 18:55:53,L018,L016,Chicago,10.02,29.7,Premium,30.05,3.32,1.0,Card,Completed,18,Thursday,September,9,2023,No,Evening
T008099,D0166,C02398,2024-01-30 21:35:33,2024-01-30 21:43:27,L017,L018,Chicago,2.89,7.9,Bike,2.73,0,1.0,Card,Completed,21,Tuesday,January,1,2024,No,Night
T008100,D0445,C01857,2023-07-03 07:41:43,2023-07-03 08:20:19,L015,L016,Chicago,12.32,38.6,Premium,42.96,2.87,1.2,Card,Completed,7,Monday,July,7,2023,No,Morning
T008101,D0489,C00420,2024-04-07 08:34:21,2024-04-07 09:29:45,L021,L022,Houston,18.66,55.4,XL,55.63,12.54,1.5,Wallet,Completed,8,Sunday,April,4,2024,Yes,Morning
T008102,D0164,C01004,2023-09-28 17:48:48,2023-09-28 18:30:06,L019,L016,Chicago,13.88,41.3,SUV,57.17,7.03,1.8,Card,Completed,17,Thursday,September,9,2023,No,Evening
T008103,D0132,C02913,2023-08-19 19:01:26,2023-08-19 19:24:38,L019,L017,Chicago,0,0,Economy,0,0,0,Card,Cancelled,19,Saturday,August,8,2023,Yes,Evening
T008104,D0355,C00442,2024-11-11 08:45:24,2024-11-11 09:44:30,L022,L024,Houston,20.31,59.1,SUV,44.62,4.19,1.0,Wallet,Completed,8,Monday,November,11,2024,No,Morning
T008105,D0247,C00536,2023-04-07 13:39:07,2023-04-07 13:52:07,L003,L007,New York,0,0,Economy,0,0,0,Wallet,Cancelled,13,Friday,April,4,2023,No,Afternoon
T008106,D0108,C02032,2024-07-05 06:19:06,2024-07-05 06:22:24,L008,L012,Los Angeles,1.04,3.3,Bike,1.62,0.14,1.0,Card,Completed,6,Friday,July,7,2024,No,Morning
T008107,D0094,C02823,2023-12-31 08:29:14,2023-12-31 09:36:02,L026,L029,Phoenix,21.66,66.8,XL,63.73,14.35,1.5,Wallet,Completed,8,Sunday,December,12,2023,Yes,Morning
T008108,D0075,C02922,2023-02-27 22:08:48,2023-02-27 22:33:18,L012,L009,Los Angeles,10.81,24.5,Economy,15.47,1.74,1.0,Card,Completed,22,Monday,February,2,2023,No,Night
T008109,D0480,C01468,2024-09-23 07:47:23,2024-09-23 08:15:59,L023,L022,Houston,10.18,28.6,Premium,36.54,0,1.2,Wallet,Completed,7,Monday,September,9,2024,No,Morning
T008110,D0397,C01998,2024-07-07 19:19:08,2024-07-07 19:31:38,L001,L002,New York,5.39,12.5,Economy,13.45,0,1.5,Cash,Completed,19,Sunday,July,7,2024,Yes,Evening
T008111,D0299,C02926,2024-03-05 17:25:03,2024-03-05 17:55:03,L010,L008,Los Angeles,9.69,30.0,Economy,25.43,0,1.8,Cash,Completed,17,Tuesday,March,3,2024,No,Evening
T008112,D0201,C00262,2024-05-27 13:49:17,2024-05-27 14:13:05,L021,L025,Houston,12.92,23.8,Economy,18.0,2.04,1.0,Corporate,Completed,13,Monday,May,5,2024,No,Afternoon
T008113,D0133,C01523,2023-12-20 23:03:51,2023-12-20 23:29:33,L012,L010,Los Angeles,11.41,25.7,Economy,16.19,3.09,1.0,Corporate,Completed,23,Wednesday,December,12,2023,No,Night
T008114,D0440,C00325,2023-11-15 14:36:42,2023-11-15 15:01:42,L029,L028,Phoenix,14.62,25.0,Premium,41.55,0,1.0,Cash,Completed,14,Wednesday,November,11,2023,No,Afternoon
T008115,D0087,C02446,2023-04-24 14:07:32,2023-04-24 14:42:08,L021,L024,Houston,16.97,34.6,SUV,37.94,7.24,1.0,Card,Completed,14,Monday,April,4,2023,No,Afternoon
T008116,D0215,C02285,2024-11-27 07:08:20,2024-11-27 07:36:20,L011,L008,Los Angeles,9.16,28.0,Economy,13.49,0,1.0,Card,Completed,7,Wednesday,November,11,2024,No,Morning
T008117,D0050,C00534,2024-02-18 18:53:51,2024-02-18 19:40:27,L030,L029,Phoenix,15.86,46.6,Premium,53.58,0,1.2,Cash,Completed,18,Sunday,February,2,2024,Yes,Evening
T008118,D0439,C02731,2024-06-03 22:04:34,2024-06-03 22:21:58,L019,L015,Chicago,8.4,17.4,Economy,12.58,0,1.0,Wallet,Completed,22,Monday,June,6,2024,No,Night
T008119,D0240,C00187,2024-10-26 16:30:40,2024-10-26 16:46:04,L005,L002,New York,9.51,15.4,Economy,13.91,0,1.0,Card,Completed,16,Saturday,October,10,2024,Yes,Afternoon
T008120,D0029,C00315,2024-03-23 21:32:15,2024-03-23 21:45:57,L028,L031,Phoenix,7.28,13.7,Economy,11.24,2.46,1.0,Card,Completed,21,Saturday,March,3,2024,Yes,Night
